,Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
1438,MSitAE-AUGUST-2023,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11001.0,1452.0,5387.0,396.0,0.0,1215.0,3985.0,11.0,63.0,148.0,0.0,7.0,539.0,2.0,4416.0,20.0,0.0,1022.0
1439,MSitAE-AUGUST-2023,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8008.0,0.0,0.0,430.0,0.0,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,2469.0,0.0,0.0,491.0
1440,MSitAE-AUGUST-2023,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5588.0,0.0,0.0,149.0,0.0,0.0,2517.0,0.0,0.0,31.0,0.0,0.0,141.0,213.0,1575.0,0.0,0.0,564.0
1441,MSitAE-AUGUST-2023,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9803.0,0.0,0.0,0.0,0.0,0.0,2949.0,0.0,0.0,0.0,0.0,0.0,748.0,190.0,3151.0,0.0,0.0,792.0
1442,MSitAE-AUGUST-2023,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14102.0,0.0,0.0,0.0,0.0,0.0,4186.0,0.0,0.0,0.0,0.0,0.0,975.0,7.0,2875.0,0.0,0.0,833.0
1443,MSitAE-AUGUST-2023,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,9371.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,MSitAE-AUGUST-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,2409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,MSitAE-AUGUST-2023,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1861.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,MSitAE-AUGUST-2023,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,868.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,MSitAE-AUGUST-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4629.0,0.0,0.0,321.0,0.0,4154.0,1824.0,0.0,0.0,81.0,0.0,11.0,136.0,8.0,1581.0,0.0,0.0,440.0
1448,MSitAE-AUGUST-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6156.0,0.0,1838.0,0.0,0.0,0.0,2351.0,0.0,46.0,0.0,0.0,0.0,784.0,10.0,865.0,0.0,0.0,31.0
1449,MSitAE-AUGUST-2023,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1758.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,499.0
1450,MSitAE-AUGUST-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5760.0,0.0,3441.0,43.0,0.0,39.0,2613.0,0.0,37.0,12.0,0.0,0.0,865.0,0.0,1575.0,0.0,0.0,783.0
1451,MSitAE-AUGUST-2023,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9018.0,0.0,0.0,0.0,0.0,0.0,3635.0,0.0,0.0,0.0,0.0,0.0,831.0,4.0,2722.0,0.0,0.0,594.0
1452,MSitAE-AUGUST-2023,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,1153.0,0.0,0.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,MSitAE-AUGUST-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10518.0,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,0.0,0.0,0.0,0.0,982.0,224.0,3521.0,0.0,0.0,1715.0
1454,MSitAE-AUGUST-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14480.0,1878.0,334.0,518.0,0.0,0.0,8148.0,221.0,18.0,269.0,0.0,0.0,880.0,719.0,3867.0,0.0,0.0,3865.0
1455,MSitAE-AUGUST-2023,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
1456,MSitAE-AUGUST-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,7496.0,0.0,0.0,1369.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,MSitAE-AUGUST-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,MSitAE-AUGUST-2023,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,7523.0,0.0,0.0,545.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,MSitAE-AUGUST-2023,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,2126.0,0.0,0.0,35.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,MSitAE-AUGUST-2023,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,7877.0,0.0,0.0,148.0,0.0,0.0,507.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,MSitAE-AUGUST-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3791.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,MSitAE-AUGUST-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,MSitAE-AUGUST-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2707.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,MSitAE-AUGUST-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,MSitAE-AUGUST-2023,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,4905.0,0.0,0.0,413.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,MSitAE-AUGUST-2023,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,111.0,0.0,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,MSitAE-AUGUST-2023,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,100.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,MSitAE-AUGUST-2023,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,42.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,MSitAE-AUGUST-2023,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,841.0,0.0,0.0,1491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,MSitAE-AUGUST-2023,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,50.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,MSitAE-AUGUST-2023,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,MSitAE-AUGUST-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8573.0,0.0,3004.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,0.0,878.0,44.0,2767.0,0.0,123.0,1358.0
1473,MSitAE-AUGUST-2023,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1474,MSitAE-AUGUST-2023,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6456.0,0.0,2611.0,0.0,0.0,0.0,2923.0,0.0,191.0,0.0,0.0,0.0,317.0,172.0,1830.0,0.0,150.0,650.0
1475,MSitAE-AUGUST-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7811.0,0.0,0.0,0.0,0.0,0.0,2530.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2412.0,0.0,4.0,1475.0
1476,MSitAE-AUGUST-2023,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21046.0,0.0,0.0,0.0,0.0,0.0,7690.0,0.0,0.0,0.0,0.0,0.0,1427.0,0.0,5556.0,0.0,0.0,319.0
1477,MSitAE-AUGUST-2023,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6917.0,0.0,13543.0,0.0,0.0,0.0,3648.0,0.0,500.0,0.0,0.0,0.0,609.0,396.0,2190.0,0.0,23.0,1091.0
1478,MSitAE-AUGUST-2023,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1270.0,0.0,0.0,143.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,11.0
1479,MSitAE-AUGUST-2023,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12433.0,0.0,4306.0,41.0,0.0,411.0,5411.0,0.0,396.0,15.0,0.0,31.0,624.0,516.0,3064.0,0.0,104.0,1246.0
1480,MSitAE-AUGUST-2023,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8737.0,1156.0,6739.0,398.0,0.0,618.0,4480.0,0.0,225.0,191.0,0.0,8.0,843.0,7.0,3473.0,0.0,0.0,3100.0
1481,MSitAE-AUGUST-2023,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12455.0,0.0,5702.0,2.0,0.0,883.0,3979.0,0.0,171.0,0.0,0.0,0.0,686.0,34.0,5807.0,0.0,0.0,843.0
1482,MSitAE-AUGUST-2023,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11682.0,0.0,390.0,0.0,0.0,165.0,3679.0,0.0,0.0,0.0,0.0,0.0,713.0,4.0,4074.0,0.0,0.0,1149.0
1483,MSitAE-AUGUST-2023,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,4132.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,MSitAE-AUGUST-2023,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,5688.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,208.0
1485,MSitAE-AUGUST-2023,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3380.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0,251.0
1486,MSitAE-AUGUST-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,16950.0,0.0,8249.0,450.0,0.0,0.0,4423.0,0.0,25.0,0.0,0.0,0.0,473.0,46.0,2458.0,0.0,0.0,352.0
1487,MSitAE-AUGUST-2023,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,6346.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
1488,MSitAE-AUGUST-2023,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4124.0,0.0,10829.0,0.0,0.0,0.0,2083.0,0.0,47.0,0.0,0.0,0.0,158.0,4.0,1475.0,0.0,491.0,1979.0
1489,MSitAE-AUGUST-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11801.0,0.0,5965.0,184.0,0.0,0.0,6189.0,0.0,12.0,58.0,0.0,0.0,918.0,300.0,3359.0,0.0,0.0,1250.0
1490,MSitAE-AUGUST-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8944.0,0.0,2594.0,1080.0,0.0,770.0,3299.0,0.0,29.0,0.0,0.0,0.0,167.0,0.0,3327.0,0.0,0.0,624.0
1491,MSitAE-AUGUST-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10393.0,0.0,1941.0,86.0,0.0,333.0,5957.0,0.0,186.0,23.0,0.0,1.0,493.0,803.0,2633.0,0.0,43.0,2108.0
1492,MSitAE-AUGUST-2023,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1616.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,MSitAE-AUGUST-2023,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0
1494,MSitAE-AUGUST-2023,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0.0,0.0,3397.0,0.0,0.0,208.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,MSitAE-AUGUST-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,1393.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,MSitAE-AUGUST-2023,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,5235.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,MSitAE-AUGUST-2023,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,MSitAE-AUGUST-2023,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13901.0,0.0,3772.0,0.0,0.0,0.0,6561.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4058.0,5.0,0.0,2162.0
1499,MSitAE-AUGUST-2023,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6156.0,0.0,0.0,483.0,0.0,0.0,2504.0,0.0,0.0,199.0,0.0,0.0,349.0,1.0,2255.0,0.0,0.0,974.0
1500,MSitAE-AUGUST-2023,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7569.0,0.0,3617.0,270.0,0.0,127.0,2819.0,0.0,11.0,59.0,0.0,0.0,948.0,57.0,3184.0,0.0,0.0,663.0
1501,MSitAE-AUGUST-2023,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6763.0,0.0,2617.0,93.0,0.0,33.0,3566.0,0.0,13.0,19.0,0.0,0.0,701.0,235.0,2352.0,0.0,0.0,946.0
1502,MSitAE-AUGUST-2023,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0
1503,MSitAE-AUGUST-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3409.0,0.0,24.0,233.0,0.0,2.0,207.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,699.0,0.0,0.0,61.0
1504,MSitAE-AUGUST-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7310.0,0.0,4680.0,469.0,0.0,164.0,3072.0,0.0,84.0,170.0,0.0,0.0,711.0,0.0,1777.0,0.0,0.0,321.0
1505,MSitAE-AUGUST-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14144.0,0.0,7776.0,49.0,0.0,1227.0,7097.0,0.0,513.0,13.0,0.0,232.0,1641.0,409.0,3805.0,0.0,0.0,509.0
1506,MSitAE-AUGUST-2023,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10077.0,0.0,4896.0,16.0,0.0,91.0,3363.0,0.0,151.0,8.0,0.0,1.0,517.0,58.0,3234.0,0.0,0.0,348.0
1507,MSitAE-AUGUST-2023,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10351.0,0.0,7943.0,470.0,0.0,1.0,4249.0,0.0,7.0,151.0,0.0,0.0,989.0,394.0,2433.0,0.0,0.0,1589.0
1508,MSitAE-AUGUST-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16067.0,0.0,10261.0,125.0,0.0,19.0,6530.0,0.0,46.0,38.0,0.0,0.0,1665.0,143.0,3674.0,0.0,0.0,1121.0
1509,MSitAE-AUGUST-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7089.0,0.0,5037.0,0.0,0.0,0.0,3679.0,0.0,38.0,0.0,0.0,0.0,1167.0,222.0,2282.0,0.0,0.0,813.0
1510,MSitAE-AUGUST-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11265.0,1585.0,5123.0,0.0,0.0,658.0,3938.0,111.0,0.0,0.0,0.0,0.0,612.0,34.0,3160.0,29.0,0.0,2909.0
1511,MSitAE-AUGUST-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9971.0,0.0,4882.0,0.0,0.0,394.0,4078.0,0.0,272.0,0.0,0.0,9.0,965.0,6.0,2366.0,0.0,134.0,1941.0
1512,MSitAE-AUGUST-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8597.0,0.0,0.0,69.0,0.0,0.0,2405.0,0.0,0.0,27.0,0.0,0.0,519.0,17.0,2781.0,0.0,0.0,1942.0
1513,MSitAE-AUGUST-2023,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12341.0,0.0,5401.0,2.0,0.0,0.0,7462.0,0.0,854.0,1.0,0.0,0.0,1057.0,894.0,4037.0,0.0,0.0,1051.0
1514,MSitAE-AUGUST-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8416.0,0.0,0.0,616.0,0.0,0.0,3014.0,0.0,0.0,157.0,0.0,0.0,955.0,63.0,2810.0,0.0,0.0,675.0
1515,MSitAE-AUGUST-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11421.0,0.0,7983.0,0.0,0.0,0.0,4188.0,0.0,533.0,0.0,0.0,0.0,431.0,1095.0,3223.0,0.0,87.0,1780.0
1516,MSitAE-AUGUST-2023,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23655.0,1564.0,2328.0,1492.0,0.0,552.0,9864.0,26.0,126.0,497.0,0.0,8.0,1440.0,673.0,8034.0,27.0,34.0,1329.0
1517,MSitAE-AUGUST-2023,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2353.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,MSitAE-AUGUST-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3706.0,0.0,2590.0,16.0,0.0,28.0,1916.0,0.0,34.0,8.0,0.0,0.0,330.0,388.0,1061.0,0.0,0.0,265.0
1519,MSitAE-AUGUST-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22528.0,820.0,16485.0,0.0,0.0,0.0,9929.0,26.0,2299.0,0.0,0.0,0.0,1453.0,585.0,5207.0,0.0,0.0,1131.0
1520,MSitAE-AUGUST-2023,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30123.0,0.0,1347.0,814.0,0.0,111.0,10221.0,0.0,65.0,236.0,0.0,8.0,2416.0,6.0,8400.0,0.0,217.0,1338.0
1521,MSitAE-AUGUST-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7920.0,463.0,5475.0,359.0,0.0,0.0,3922.0,1.0,596.0,92.0,0.0,0.0,470.0,765.0,1547.0,0.0,0.0,173.0
1522,MSitAE-AUGUST-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5542.0,0.0,5758.0,1.0,0.0,0.0,3353.0,0.0,81.0,1.0,0.0,0.0,655.0,21.0,1579.0,0.0,0.0,382.0
1523,MSitAE-AUGUST-2023,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16699.0,0.0,7043.0,335.0,0.0,0.0,6671.0,0.0,196.0,43.0,0.0,0.0,712.0,174.0,7300.0,0.0,0.0,606.0
1524,MSitAE-AUGUST-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9789.0,358.0,9093.0,0.0,0.0,470.0,5630.0,0.0,393.0,0.0,0.0,8.0,1058.0,635.0,4231.0,4.0,0.0,1407.0
1525,MSitAE-AUGUST-2023,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4705.0,0.0,871.0,96.0,0.0,31.0,1539.0,0.0,0.0,30.0,0.0,0.0,77.0,0.0,1263.0,0.0,0.0,456.0
1526,MSitAE-AUGUST-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13834.0,0.0,11197.0,191.0,0.0,152.0,6901.0,0.0,122.0,0.0,0.0,0.0,1169.0,1310.0,4628.0,0.0,234.0,843.0
1527,MSitAE-AUGUST-2023,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11187.0,2341.0,10922.0,0.0,0.0,0.0,5635.0,431.0,2696.0,0.0,0.0,0.0,649.0,471.0,6867.0,0.0,0.0,396.0
1528,MSitAE-AUGUST-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6880.0,0.0,1277.0,248.0,0.0,87.0,2631.0,0.0,187.0,82.0,0.0,13.0,377.0,41.0,2490.0,0.0,223.0,527.0
1529,MSitAE-AUGUST-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6911.0,0.0,612.0,166.0,0.0,0.0,2778.0,0.0,0.0,0.0,0.0,0.0,523.0,278.0,1870.0,0.0,0.0,584.0
1530,MSitAE-AUGUST-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12552.0,0.0,8957.0,0.0,0.0,0.0,4943.0,0.0,225.0,0.0,0.0,0.0,555.0,24.0,3399.0,0.0,0.0,1638.0
